,institution,major,degree,season,decisionfin,method,decdate,decdate_ts,gpa,grev,greq,greaw,status,date_add,date_add_ts,comment
129,University Of Illinois,Aerospace Engineering,PhD,Fall 2021,Wait listed,,,,,,,,Other,21-04-2021,1618934400,"TTPB: What do you mean by the conclusion? I have tried with 3-4 professors but haven't received any reply from them. I don't know, they can just say No at least. Have sent multiple mails but no response at all."
130,University Of Illinois Urbana Chamoaign,Aerospace Engineering,PhD,Fall 2021,Wait listed,,,,,,,,,20-04-2021,1618848000,TTPB: Have you tried to email another POI? So far I've emailed three POIs one time with another but I am still waiting for a conclusion... I am pretty anxious now cuz I rejected all other offers just for my dream school UIUC.
131,University Of Illinois Urbana Chamoaign,Aerospace Engineering,PhD,Fall 2021,Wait listed,,,,,,,,Other,18-04-2021,1618675200,"TTPB regarding UIUC. I am also waiting for professors to get funds, but not sure if it is worth it. This is the only place I got accepted. POI is not responding even after multiple emails. Not sure what's gonna happen."
132,University Of Florida,Aerospace Engineering,PhD,Fall 2021,Wait listed,,,,,,,,American,18-04-2021,1618675200,Have not been waitlisted. Anyone hear back from Florida? I have heard back from all of the other schools I applied to by now. Their wait is getting ridiculous.
133,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Accepted,,13-04-2021,1618243200,3.82,160.0,167.0,5.0,American,17-04-2021,1618588800,I was accepted but without funding. I'll be going elsewhere.
134,"University Of Illinois, Urbana Champaign (UIUC)",Aerospace Engineering,PhD,Fall 2021,Accepted,,17-03-2021,1615910400,,,,,,17-04-2021,1618588800,"Hi, is there anyone who is still looking for advisor and funding? I rejected other offers and decided to wait the reply from UIUC, but still, no useful reply and no positions available."
135,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2021,Rejected,,13-04-2021,1618243200,,,,,American,13-04-2021,1618243200,"For a PhD program with an acceptance as low as MIT's AeroAstro program, this wasn't really a surprise. The rejection letter was so nice though; it even made me smile a little. If only they notified me of my denial earlier."
136,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2021,Rejected,,13-04-2021,1618243200,,,,,American,13-04-2021,1618243200,Standard rejection letter after being waitlisted.
137,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Accepted,,12-04-2021,1618156800,3.82,160.0,167.0,5.0,American,12-04-2021,1618156800,
138,"University Of California, Irvine",Aerospace,PhD,Fall 2021,Rejected,,09-04-2021,1617897600,,,,,,09-04-2021,1617897600,Has anyone heard of their phd results from the aero dept? yet to see any updates in my application and its so frutrating waiting for last 4 months
139,"University of Colorado, Boulder",Aerospace Engineering,PhD,Fall 2021,Rejected,,09-04-2021,1617897600,,,,,American,09-04-2021,1617897600,
140,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Accepted,,07-04-2021,1617724800,3.86,,,,American,09-04-2021,1617897600,
141,"University of Colorado, Boulder",Aerospace Engineering,PhD,Fall 2021,Rejected,,09-04-2021,1617897600,,,,,International,09-04-2021,1617897600,
142,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2021,Rejected,,09-04-2021,1617897600,,,,,International,09-04-2021,1617897600,Fourth in a row. Done.
143,"University of Colorado, Boulder",Aerospace Engineering,PhD,Fall 2021,Accepted,,08-04-2021,1617811200,3.86,,,,American,08-04-2021,1617811200,Accepted to unfunded Masters
144,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Accepted,,07-04-2021,1617724800,,,,,International,08-04-2021,1617811200,
145,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2021,Wait listed,,,,,,,,American,07-04-2021,1617724800,Got an email back from POC that I am currently waitlisted
146,University Of Virginia,Aerospace Engineering,PhD,Fall 2021,Accepted,,15-03-2021,1615737600,3.86,160.0,168.0,4.5,American,07-04-2021,1617724800,
147,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Accepted,,10-02-2021,1612886400,3.86,160.0,168.0,4.5,American,07-04-2021,1617724800,
148,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Accepted,,07-04-2021,1617724800,3.83,,,,International,07-04-2021,1617724800,"Received admission, no funding information, expect to receive in another letter."
149,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2021,Accepted,,06-04-2021,1617638400,3.86,,,,American,07-04-2021,1617724800,Accepted to non-funded Master's instead of PhD.
150,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Accepted,,07-04-2021,1617724800,3.86,,,,American,07-04-2021,1617724800,"No interview. Was sent an email to check the admission portal and was accepted. No word on funding yet, that will be sent in a later email."
151,University Of Notre Dame,Aerospace And Mechanical Engineering,PhD,Fall 2021,Rejected,,05-04-2021,1617552000,,,,,,07-04-2021,1617724800,
152,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2021,Rejected,,07-04-2021,1617724800,,,,,International,07-04-2021,1617724800,Feel so good! since this institution release this rejection before April 15 at the latest. Some schools seem to release it after April 15
153,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Accepted,,05-04-2021,1617552000,3.96,159.0,167.0,4.5,International,06-04-2021,1617638400,"Email to check app status. Letter from ""Graduate Studies"", no information about funding (supposed to come in a separate letter from AE department). High GPA, 2 AE internships, 2 years of research in Physics."
154,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2021,Wait listed,,,,,,,,Other,02-04-2021,1617292800,"Hi all. I have contacted my POI and he gave me an unofficial acceptance for Ph.D. starting in Fall 2021. However, I am in a waiting list. Please let the department know as soon as possible in case you won't accept your offer from UT Austin."
155,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2021,Accepted,,01-04-2021,1617206400,3.5,,,,American,01-04-2021,1617206400,"Received an email to check the portal at 12:15AM Texas time today (April 1st) to check the online portal. I was completely expecting a rejection this late in the process and was totally surprised to have been accepted (as with my other acceptance, it was spoiled before I even opened the decision letter since the official transcript request notification and other registration stuff was showing, lol). Haven't heard anything about funding (whether RA or TA funding) and haven't had any contact with POIs beyond preliminary emails that I sent out to all 9 of the schools I applied to back in December. If funding for my number 1 choice school falls through, I really hope that I can get funding here! Let me know if anyone else reading this knows anything about funding, and whether a TA is at least guaranteed (or something like that) if you don't land an RA right away. April 15th is right around the corner!"
156,"University of Colorado, Boulder",Aerospace Engineering,PhD,Fall 2021,Rejected,,31-03-2021,1617120000,,,,,American,31-03-2021,1617120000,Update email linking me to application website with application decision.  Standard rejection
157,"University of Colorado, Boulder",Aerospace Engineering Sciences,PhD,Fall 2021,Rejected,,31-03-2021,1617120000,,,,,American,31-03-2021,1617120000,"Applied for AUT and RSS tracks (first and second choices, respectively). I was sent an email about an application update, and received a short, generic rejection. I'm not as upset about this decision because CU Boulder was among my last choices for grad school. This must have been a really rough cycle."
158,"AAE), Purdue University - West Lafayette",Aeronautics And Astronautics (AeroAstro,PhD,Fall 2021,Rejected,,30-03-2021,1617033600,3.4,170.0,159.0,6.0,American,30-03-2021,1617033600,"Reached out to multiple professors and interviewed with a few, did not find solid match with research interests."
159,"University of Colorado, Boulder",Aerospace Engineering,PhD,Fall 2021,Accepted,,27-03-2021,1616774400,3.98,161.0,169.0,5.0,American,27-03-2021,1616774400,"Bioastronautics.  Had a Zoom call with POI who made the offer, official funding letter to come early next week."
160,University Of Washington,Aerospace Engineering,PhD,Fall 2021,Rejected,,27-03-2021,1616774400,,,,,International,27-03-2021,1616774400,
161,California Institute of Technology,Aerospace Engineering,PhD,Fall 2021,Rejected,,23-03-2021,1616428800,,,,,International,26-03-2021,1616688000,
162,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Accepted,,23-03-2021,1616428800,,,,,International,25-03-2021,1616601600,
163,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Accepted,,17-03-2021,1615910400,,,,,International,25-03-2021,1616601600,"Masters from IIT Madras, good research background, good GPA,  no publications (only conference). Decision updated on the website. Wating for the assistantship email."
164,California Institute of Technology,Aerospace Engineering,PhD,Fall 2021,Rejected,,22-03-2021,1616342400,,,,,Other,23-03-2021,1616428800,"It used to be a dream school but turned out ""the worst nightmare is when the dreams come true"". Learned a lot while preparing for it, and got into an extremely cool school and an awesome lab somewhere else already. So not feeling that bad, but man, they did not even care to write my name in that rejection letter -- very brutal. Not even a little dear. I put my heart out in the application and looked forward to it, been thinking about the program even in my sleep for nearly half a decade. Well, was realizing that I was not a good fit anyways due to their weird priority change recently. Happy that it ended well. Future applicants: they destroyed one of the finest things they had, they contaminated the Karman tradition and school, they destroyed the Milikan`s dream. So don`t take it for what it used to be. Their beliefs have changed -- but can`t blame them, it was necessary."
165,California Institute of Technology,Aerospace Engineering,PhD,Fall 2021,Rejected,,23-03-2021,1616428800,3.92,,,,International,23-03-2021,1616428800,
166,California Institute of Technology,Aeronautics,PhD,Fall 2021,Rejected,,22-03-2021,1616342400,4.0,164.0,166.0,5.0,American,22-03-2021,1616342400,
167,University Of Washington,Aerospace Engineering,PhD,Fall 2021,Rejected,,21-03-2021,1616256000,3.86,,,,American,21-03-2021,1616256000,
168,Massachusetts Institute Of Technology (MIT),Aerospace Engineering,PhD,Fall 2021,Rejected,,21-03-2021,1616256000,3.86,,,,American,21-03-2021,1616256000,
169,Georgia Institute Of Technology (Georgia Tech) (GTech),Aerospace Engineering,PhD,Fall 2021,Rejected,,16-03-2021,1615824000,3.4,170.0,159.0,6.0,American,17-03-2021,1615910400,"Interviewed with faculty from SSDL and Dr. Mavris from ASDL, received verbal offer from former and TAship waitlist from latter. ASDL said they essentially only consider those with 3.8+ GPA. Rejection email came suddenly, should have reached out to faculty earlier. Applied with 2.5 years of research exp from 2 labs, 3 internships, 3 senior design projects, 4 letters of rec (emeritus prof, assistant prof, project scientist, industry ref). Congrats to those admitted!"
170,"University Of California, Los Angeles (UCLA)",Aerospace Engineering,PhD,Fall 2021,Wait listed,,,,,,,,Other,17-03-2021,1615910400,Didn't actually get waitlist. INFO: has anyone been awarded funding for UCLA MAE PhD starting Fall 2021? What did they say on the Open Day?
171,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2021,Rejected,,16-03-2021,1615824000,,,,,International,16-03-2021,1615824000,Best of luck to all the successful candidates!
172,University Of Washington,Aerospace Engineering,PhD,Fall 2021,Accepted,,16-03-2021,1615824000,3.5,,,,American,16-03-2021,1615824000,"Feels good man, my 1st choice school. Got rejected from the other 5/6 schools I applied to. I'm not a strong candidate nor super academic like other applicants, but I really loved this department and gave it my all, spoke with many of the faculty prior to applying and such."
173,California Institute of Technology,Aerospace Engineering,PhD,Fall 2021,Rejected,,16-03-2021,1615824000,,,,,American,16-03-2021,1615824000,"Reached out to POI about admissions, they said admits were notified already. Guess I can commit to another program now...."
174,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2021,Wait listed,,,,,,,,International,15-03-2021,1615737600,"Hi, anyone hears from UT Austin? I talked with my potential PI in late January. However, I didn't receive the virtual site visit invitation from the AE department so I'm wondering if I have already been rejected. I really appreciate any info or thoughts! Thank you so much!"
